id,z,y,x
LUNGx-CT054,117.5,194.61580381471393,341.1008174386921,0.0
LUNGx-CT054,117.5,334.12534059945506,170.89918256130792,0.0
LUNGx-CT054,118.5,276.9264305177112,180.66485013623981,0.0
LUNGx-CT054,118.5,341.1008174386921,222.51771117166214,0.0
LUNGx-CT054,119.5,286.69209809264305,357.84196185286106,0.0
LUNGx-CT054,119.5,313.19891008174392,168.10899182561312,0.0
LUNGx-CT054,120.5,289.48228882833791,172.29427792915533,0.0
LUNGx-CT054,120.5,325.75476839237058,169.50408719346052,0.0
LUNGx-CT054,122.5,341.1008174386921,297.85286103542239,0.0
LUNGx-CT054,123.5,201.59128065395097,332.73024523160763,0.0
LUNGx-CT054,123.5,267.16076294277934,205.77656675749321,0.0
LUNGx-CT054,125.5,346.68119891008178,322.96457765667577,0.0
LUNGx-CT054,126.5,295.06267029972753,353.65667574931882,0.0
LUNGx-CT054,126.5,315.98910081743873,321.56948228882834,0.0
LUNGx-CT054,128.5,295.06267029972753,166.71389645776568,0.0
LUNGx-CT054,130.5,348.07629427792915,152.76294277929159,0.0
LUNGx-CT054,133.5,278.32152588555863,357.84196185286106,0.0
LUNGx-CT054,134.5,307.61852861035425,329.94005449591282,0.0
LUNGx-CT054,135.5,362.0272479564033,300.6430517711172,0.0
LUNGx-CT054,137.5,369.00272479564035,321.56948228882834,0.0
LUNGx-CT054,138.5,276.9264305177112,187.64032697547685,0.0
LUNGx-CT054,138.5,373.18801089918259,303.43324250681201,0.0
LUNGx-CT054,139.5,331.33514986376025,320.17438692098096,0.0
LUNGx-CT054,142.5,342.49591280653954,303.43324250681201,0.0
LUNGx-CT054,145.5,307.61852861035425,343.89100817438697,0.0
LUNGx-CT054,145.5,362.0272479564033,304.82833787465944,0.0
LUNGx-CT054,145.5,422.01634877384197,307.61852861035425,0.0
LUNGx-CT054,146.5,338.3106267029973,322.96457765667577,0.0
LUNGx-CT054,151.5,208.56675749318805,246.23433242506815,0.0
LUNGx-CT054,151.5,271.34604904632153,325.75476839237058,0.0
LUNGx-CT054,151.5,290.87738419618529,325.75476839237058,0.0
LUNGx-CT054,152.5,243.44414168937334,116.4904632152589,0.0
LUNGx-CT054,153.5,290.87738419618529,89.983651226158074,0.0
LUNGx-CT054,155.5,359.23705722070849,313.19891008174392,0.0
LUNGx-CT054,156.5,209.96185286103545,297.85286103542239,0.0
LUNGx-CT054,156.5,290.87738419618529,345.28610354223434,0.0
LUNGx-CT054,159.5,274.13623978201639,186.24523160762945,0.0
LUNGx-CT054,159.5,274.13623978201639,355.05177111716625,0.0
LUNGx-CT054,160.5,325.75476839237058,336.91553133514986,0.0
LUNGx-CT054,161.5,313.19891008174392,332.73024523160763,0.0
LUNGx-CT054,162.5,300.6430517711172,94.168937329700299,0.0
LUNGx-CT054,162.5,389.92915531335154,126.25613079019075,0.0
LUNGx-CT054,164.5,394.11444141689373,131.83651226158042,0.0
LUNGx-CT054,169.5,264.37057220708448,196.01089918256133,0.0
LUNGx-CT054,171.5,307.61852861035425,320.17438692098096,0.0
LUNGx-CT054,173.5,322.96457765667577,328.54495912806544,0.0
LUNGx-CT054,174.5,318.77929155313353,315.98910081743873,0.0
LUNGx-CT054,175.5,296.45776566757496,327.14986376021801,0.0
LUNGx-CT054,176.5,338.3106267029973,314.59400544959129,0.0
LUNGx-CT054,179.5,325.75476839237058,98.354223433242538,0.0
LUNGx-CT054,180.5,296.45776566757496,317.3841961852861,0.0
LUNGx-CT054,183.5,332.73024523160763,325.75476839237058,0.0
LUNGx-CT054,186.5,296.45776566757496,103.93460490463218,0.0
LUNGx-CT054,190.5,338.3106267029973,310.40871934604905,0.0
LUNGx-CT054,204.5,378.7683923705722,149.97275204359676,0.0
LUNGx-CT054,207.5,274.13623978201639,313.19891008174392,0.0
LUNGx-CT054,217.5,313.19891008174392,271.34604904632153,0.0
LUNGx-CT054,227.5,346.68119891008178,142.99727520435971,0.0
LUNGx-CT054,242.5,336.91553133514986,209.96185286103545,0.0
LUNGx-CT054,242.5,341.1008174386921,288.08719346049048,0.0
LUNGx-CT054,244.5,353.65667574931882,311.80381471389649,0.0
LUNGx-CT054,245.5,334.12534059945506,197.40599455040874,0.0
LUNGx-CT054,249.5,336.91553133514986,310.40871934604905,0.0
LUNGx-CT019,1.0,171.36043360433607,192.17344173441737,0.0
LUNGx-CT019,3.0,172.74796747967483,268.48780487804879,0.0
LUNGx-CT019,4.0,188.01084010840111,192.17344173441737,0.0
LUNGx-CT019,5.0,197.72357723577238,201.88617886178864,0.0
LUNGx-CT019,7.0,157.48509485094854,244.89972899728997,0.0
LUNGx-CT019,8.0,174.13550135501356,199.11111111111114,0.0
LUNGx-CT019,9.0,158.87262872628727,278.20054200542006,0.0
LUNGx-CT019,9.0,179.68563685636857,186.62330623306235,0.0
LUNGx-CT019,12.0,150.54742547425477,342.02710027100272,0.0
LUNGx-CT019,13.0,211.59891598915991,194.94850948509486,0.0
LUNGx-CT019,14.0,171.36043360433607,214.37398373983743,0.0
LUNGx-CT019,15.0,128.3468834688347,335.08943089430898,0.0
LUNGx-CT019,16.0,168.58536585365854,229.63685636856371,0.0
LUNGx-CT019,18.0,142.22222222222226,350.35230352303523,0.0
LUNGx-CT019,22.0,131.12195121951223,262.9376693766938,0.0
LUNGx-CT019,22.0,169.97289972899731,289.30081300813009,0.0
LUNGx-CT019,25.0,172.74796747967483,206.04878048780489,0.0
LUNGx-CT019,28.0,160.26016260162604,237.96205962059622,0.0
LUNGx-CT019,31.0,121.40921409214096,348.96476964769647,0.0
LUNGx-CT019,32.0,120.0216802168022,249.06233062330625,0.0
LUNGx-CT019,32.0,150.54742547425477,364.22764227642278,0.0
LUNGx-CT019,34.0,118.63414634146343,272.65040650406507,0.0
LUNGx-CT019,34.0,156.09756097560978,257.38753387533876,0.0
LUNGx-CT019,36.0,118.63414634146343,348.96476964769647,0.0
LUNGx-CT019,39.0,144.99728997289975,372.55284552845529,0.0
LUNGx-CT019,40.0,165.81029810298105,236.57452574525746,0.0
LUNGx-CT019,41.0,178.29810298102984,386.42818428184285,0.0
LUNGx-CT019,42.0,158.87262872628727,368.39024390243907,0.0
LUNGx-CT019,44.0,131.12195121951223,249.06233062330625,0.0
LUNGx-CT019,44.0,261.55013550135504,454.41734417344173,0.0
LUNGx-CT019,45.0,117.24661246612467,365.61517615176155,0.0
LUNGx-CT019,45.0,256.0,432.21680216802173,0.0
LUNGx-CT019,46.0,147.77235772357724,376.71544715447158,0.0
LUNGx-CT019,46.0,264.32520325203257,428.05420054200545,0.0
LUNGx-CT019,47.0,235.1869918699187,434.99186991869919,0.0
LUNGx-CT019,47.0,260.16260162601628,443.3170731707317,0.0
LUNGx-CT019,48.0,111.69647696476966,323.98915989159894,0.0
LUNGx-CT019,48.0,132.50948509485096,383.65311653116532,0.0
LUNGx-CT019,49.0,206.04878048780489,396.14092140921412,0.0
LUNGx-CT019,54.0,376.71544715447158,203.2737127371274,0.0
LUNGx-CT019,55.0,149.159891598916,379.4905149051491,0.0
LUNGx-CT019,55.0,240.73712737127374,423.89159891598916,0.0
LUNGx-CT019,55.0,398.91598915989164,171.36043360433607,0.0
LUNGx-CT019,58.0,169.97289972899731,340.63956639566396,0.0
LUNGx-CT019,58.0,171.36043360433607,318.4390243902439,0.0
LUNGx-CT019,58.0,391.97831978319783,183.84823848238486,0.0
LUNGx-CT019,59.0,136.67208672086724,385.04065040650408,0.0
LUNGx-CT019,59.0,156.09756097560978,375.32791327913282,0.0
LUNGx-CT019,60.0,129.73441734417347,383.65311653116532,0.0
LUNGx-CT019,61.0,369.77777777777777,208.82384823848241,0.0
LUNGx-CT019,63.0,171.36043360433607,308.72628726287263,0.0
LUNGx-CT019,68.0,318.4390243902439,207.43631436314365,0.0
LUNGx-CT019,71.0,153.32249322493226,372.55284552845529,0.0
LUNGx-CT019,71.0,300.40108401084012,225.47425474254743,0.0
LUNGx-CT019,72.0,396.14092140921412,107.5338753387534,0.0
LUNGx-CT019,73.0,169.97289972899731,318.4390243902439,0.0
LUNGx-CT019,75.0,289.30081300813009,232.41192411924123,0.0
LUNGx-CT019,76.0,340.63956639566396,208.82384823848241,0.0
LUNGx-CT019,78.0,156.09756097560978,289.30081300813009,0.0
LUNGx-CT019,78.0,157.48509485094854,357.28997289972904,0.0
LUNGx-CT019,80.0,157.48509485094854,353.12737127371275,0.0
LUNGx-CT019,80.0,163.03523035230356,300.40108401084012,0.0
LUNGx-CT019,81.0,193.56097560975613,443.3170731707317,0.0
LUNGx-CT019,81.0,204.66124661246616,428.05420054200545,0.0
LUNGx-CT019,82.0,157.48509485094854,339.2520325203252,0.0
LUNGx-CT019,82.0,167.19783197831981,319.82655826558266,0.0
LUNGx-CT019,82.0,236.57452574525746,446.09214092140923,0.0
LUNGx-CT019,83.0,199.11111111111114,393.36585365853659,0.0
LUNGx-CT019,85.0,197.72357723577238,448.86720867208675,0.0
LUNGx-CT019,85.0,264.32520325203257,274.03794037940384,0.0
LUNGx-CT019,85.0,271.26287262872631,279.58807588075882,0.0
LUNGx-CT019,85.0,278.20054200542006,283.75067750677511,0.0
LUNGx-CT019,85.0,287.91327913279133,289.30081300813009,0.0
LUNGx-CT019,85.0,300.40108401084012,292.07588075880761,0.0
LUNGx-CT019,86.0,157.48509485094854,314.27642276422768,0.0
LUNGx-CT019,86.0,240.73712737127374,49.257452574525772,0.0
LUNGx-CT019,86.0,249.06233062330625,437.76693766937672,0.0
LUNGx-CT019,87.0,144.99728997289975,305.95121951219517,0.0
LUNGx-CT019,87.0,199.11111111111114,450.25474254742551,0.0
LUNGx-CT019,90.0,243.51219512195127,189.39837398373987,0.0
LUNGx-CT019,91.0,199.11111111111114,375.32791327913282,0.0
LUNGx-CT019,92.0,158.87262872628727,372.55284552845529,0.0
LUNGx-CT019,92.0,168.58536585365854,371.16531165311653,0.0
LUNGx-CT019,92.0,204.66124661246616,451.64227642276427,0.0
LUNGx-CT019,92.0,236.57452574525746,74.233062330623326,0.0
LUNGx-CT019,93.0,262.9376693766938,262.9376693766938,0.0
LUNGx-CT019,93.0,310.11382113821139,457.19241192411926,0.0
LUNGx-CT019,96.0,305.95121951219517,299.01355013550136,0.0
LUNGx-CT019,98.0,212.98644986449867,408.62872628726291,0.0
LUNGx-CT019,98.0,243.51219512195127,196.33604336043362,0.0
LUNGx-CT019,101.0,164.42276422764229,382.26558265582656,0.0
LUNGx-CT019,102.0,147.77235772357724,380.8780487804878,0.0
LUNGx-CT019,102.0,175.52303523035232,385.04065040650408,0.0
LUNGx-CT019,102.0,190.78590785907861,385.04065040650408,0.0
LUNGx-CT019,102.0,267.10027100271003,257.38753387533876,0.0
LUNGx-CT019,103.0,207.43631436314365,382.26558265582656,0.0
LUNGx-CT019,103.0,218.53658536585368,372.55284552845529,0.0
LUNGx-CT019,103.0,228.24932249322495,360.0650406504065,0.0
LUNGx-CT019,103.0,237.96205962059622,353.12737127371275,0.0
LUNGx-CT019,103.0,243.51219512195127,346.18970189701901,0.0
LUNGx-CT019,103.0,250.44986449864501,282.36314363143634,0.0
LUNGx-CT019,105.0,247.67479674796749,208.82384823848241,0.0
LUNGx-CT019,105.0,265.71273712737127,300.40108401084012,0.0
LUNGx-CT019,107.0,300.40108401084012,201.88617886178864,0.0
LUNGx-CT019,109.0,178.29810298102984,201.88617886178864,0.0
LUNGx-CT019,110.0,292.07588075880761,296.2384823848239,0.0
LUNGx-CT019,113.0,178.29810298102984,396.14092140921412,0.0
LUNGx-CT019,113.0,189.39837398373987,393.36585365853659,0.0
LUNGx-CT019,113.0,212.98644986449867,390.59078590785907,0.0
LUNGx-CT019,113.0,236.57452574525746,371.16531165311653,0.0
LUNGx-CT019,113.0,299.01355013550136,199.11111111111114,0.0
LUNGx-CT019,113.0,344.80216802168025,397.52845528455288,0.0
LUNGx-CT019,114.0,249.06233062330625,358.6775067750678,0.0
LUNGx-CT019,114.0,378.10298102981034,350.35230352303523,0.0
LUNGx-CT019,115.0,192.17344173441737,204.66124661246616,0.0
LUNGx-CT019,115.0,261.55013550135504,340.63956639566396,0.0
LUNGx-CT019,115.0,304.56368563685641,312.88888888888891,0.0
LUNGx-CT019,117.0,174.13550135501356,394.75338753387535,0.0
LUNGx-CT019,117.0,262.9376693766938,250.44986449864501,0.0
LUNGx-CT019,118.0,160.26016260162604,401.6910569105691,0.0
LUNGx-CT019,119.0,275.4254742547426,318.4390243902439,0.0
LUNGx-CT019,121.0,379.4905149051491,367.00271002710031,0.0
LUNGx-CT019,122.0,256.0,218.53658536585368,0.0
LUNGx-CT019,122.0,340.63956639566396,317.0514905149052,0.0
LUNGx-CT019,122.0,353.12737127371275,364.22764227642278,0.0
LUNGx-CT019,123.0,350.35230352303523,335.08943089430898,0.0
LUNGx-CT019,124.0,174.13550135501356,201.88617886178864,0.0
LUNGx-CT019,124.0,196.33604336043362,394.75338753387535,0.0
LUNGx-CT019,124.0,210.21138211382117,192.17344173441737,0.0
LUNGx-CT019,124.0,244.89972899728997,372.55284552845529,0.0
LUNGx-CT019,124.0,368.39024390243907,421.1165311653117,0.0
LUNGx-CT019,125.0,149.159891598916,218.53658536585368,0.0
LUNGx-CT019,125.0,231.02439024390247,385.04065040650408,0.0
LUNGx-CT019,125.0,256.0,361.45257452574526,0.0
LUNGx-CT019,125.0,269.87533875338755,344.80216802168025,0.0
LUNGx-CT019,125.0,299.01355013550136,197.72357723577238,0.0
LUNGx-CT019,126.0,271.26287262872631,457.19241192411926,0.0
LUNGx-CT019,126.0,339.2520325203252,383.65311653116532,0.0
LUNGx-CT019,127.0,185.23577235772359,394.75338753387535,0.0
LUNGx-CT019,127.0,243.51219512195127,125.57181571815721,0.0
LUNGx-CT019,127.0,323.98915989159894,319.82655826558266,0.0
LUNGx-CT019,128.0,161.6476964769648,407.24119241192415,0.0
LUNGx-CT019,128.0,174.13550135501356,251.83739837398377,0.0
LUNGx-CT019,129.0,157.48509485094854,283.75067750677511,0.0
LUNGx-CT019,129.0,179.68563685636857,260.16260162601628,0.0
LUNGx-CT019,130.0,246.28726287262873,129.73441734417347,0.0
LUNGx-CT019,131.0,256.0,380.8780487804878,0.0
LUNGx-CT019,131.0,333.70189701897021,188.01084010840111,0.0
LUNGx-CT019,132.0,164.42276422764229,268.48780487804879,0.0
LUNGx-CT019,132.0,303.17615176151764,301.78861788617888,0.0
LUNGx-CT019,132.0,317.0514905149052,358.6775067750678,0.0
LUNGx-CT019,132.0,323.98915989159894,387.81571815718161,0.0
LUNGx-CT019,132.0,335.08943089430898,326.76422764227647,0.0
LUNGx-CT019,132.0,368.39024390243907,362.84010840108402,0.0
LUNGx-CT019,135.0,147.77235772357724,219.92411924119244,0.0
LUNGx-CT019,135.0,161.6476964769648,296.2384823848239,0.0
LUNGx-CT019,135.0,308.72628726287263,181.07317073170734,0.0
LUNGx-CT019,136.0,167.19783197831981,303.17615176151764,0.0
LUNGx-CT019,136.0,292.07588075880761,303.17615176151764,0.0
LUNGx-CT019,137.0,144.99728997289975,367.00271002710031,0.0
LUNGx-CT019,137.0,283.75067750677511,326.76422764227647,0.0
LUNGx-CT019,137.0,287.91327913279133,319.82655826558266,0.0
LUNGx-CT019,137.0,294.85094850948514,199.11111111111114,0.0
LUNGx-CT019,137.0,323.98915989159894,348.96476964769647,0.0
LUNGx-CT019,138.0,268.48780487804879,368.39024390243907,0.0
LUNGx-CT019,138.0,292.07588075880761,376.71544715447158,0.0
LUNGx-CT019,138.0,312.88888888888891,322.60162601626018,0.0
LUNGx-CT019,138.0,325.37669376693771,373.94037940379405,0.0
LUNGx-CT019,139.0,165.81029810298105,414.17886178861789,0.0
LUNGx-CT019,139.0,201.88617886178864,390.59078590785907,0.0
LUNGx-CT019,139.0,257.38753387533876,144.99728997289975,0.0
LUNGx-CT019,139.0,286.52574525745257,354.51490514905151,0.0
LUNGx-CT019,139.0,357.28997289972904,365.61517615176155,0.0
LUNGx-CT019,140.0,136.67208672086724,358.6775067750678,0.0
LUNGx-CT019,140.0,161.6476964769648,329.53929539295393,0.0
LUNGx-CT019,140.0,208.82384823848241,389.20325203252037,0.0
LUNGx-CT019,142.0,168.58536585365854,416.95392953929542,0.0
LUNGx-CT019,142.0,243.51219512195127,197.72357723577238,0.0
LUNGx-CT019,142.0,267.10027100271003,393.36585365853659,0.0
LUNGx-CT019,143.0,321.21409214092142,336.47696476964774,0.0
LUNGx-CT019,144.0,150.54742547425477,318.4390243902439,0.0
LUNGx-CT019,144.0,214.37398373983743,189.39837398373987,0.0
LUNGx-CT019,144.0,272.65040650406507,132.50948509485096,0.0
LUNGx-CT019,144.0,340.63956639566396,321.21409214092142,0.0
LUNGx-CT019,144.0,355.90243902439028,350.35230352303523,0.0
LUNGx-CT019,145.0,203.2737127371274,189.39837398373987,0.0
LUNGx-CT019,145.0,244.89972899728997,163.03523035230356,0.0
LUNGx-CT019,146.0,136.67208672086724,206.04878048780489,0.0
LUNGx-CT019,146.0,296.2384823848239,453.02981029810303,0.0
LUNGx-CT019,147.0,279.58807588075882,378.10298102981034,0.0
LUNGx-CT019,147.0,378.10298102981034,362.84010840108402,0.0
LUNGx-CT019,148.0,149.159891598916,326.76422764227647,0.0
LUNGx-CT019,148.0,200.49864498644988,143.60975609756099,0.0
LUNGx-CT019,149.0,136.67208672086724,350.35230352303523,0.0
LUNGx-CT019,149.0,151.93495934959353,361.45257452574526,0.0
LUNGx-CT019,149.0,178.29810298102984,379.4905149051491,0.0
LUNGx-CT019,149.0,199.11111111111114,383.65311653116532,0.0
LUNGx-CT019,149.0,321.21409214092142,357.28997289972904,0.0
LUNGx-CT019,150.0,226.86178861788619,378.10298102981034,0.0
LUNGx-CT019,150.0,274.03794037940384,144.99728997289975,0.0
LUNGx-CT019,150.0,278.20054200542006,343.41463414634148,0.0
LUNGx-CT019,150.0,304.56368563685641,186.62330623306235,0.0
LUNGx-CT019,150.0,317.0514905149052,321.21409214092142,0.0
LUNGx-CT019,151.0,150.54742547425477,207.43631436314365,0.0
LUNGx-CT019,151.0,208.82384823848241,380.8780487804878,0.0
LUNGx-CT019,151.0,257.38753387533876,360.0650406504065,0.0
LUNGx-CT019,151.0,274.03794037940384,167.19783197831981,0.0
LUNGx-CT019,151.0,287.91327913279133,322.60162601626018,0.0
LUNGx-CT019,152.0,253.22493224932253,165.81029810298105,0.0
LUNGx-CT019,152.0,253.22493224932253,362.84010840108402,0.0
LUNGx-CT019,152.0,290.68834688346885,315.66395663956644,0.0
LUNGx-CT019,155.0,160.26016260162604,201.88617886178864,0.0
LUNGx-CT019,156.0,174.13550135501356,194.94850948509486,0.0
LUNGx-CT019,156.0,188.01084010840111,190.78590785907861,0.0
LUNGx-CT019,158.0,153.32249322493226,344.80216802168025,0.0
LUNGx-CT019,158.0,333.70189701897021,386.42818428184285,0.0
LUNGx-CT019,159.0,346.18970189701901,332.31436314363145,0.0
LUNGx-CT019,159.0,410.01626016260167,323.98915989159894,0.0
LUNGx-CT019,160.0,176.91056910569108,365.61517615176155,0.0
LUNGx-CT019,160.0,387.81571815718161,311.50135501355015,0.0
LUNGx-CT019,161.0,226.86178861788619,140.8346883468835,0.0
LUNGx-CT019,162.0,129.73441734417347,330.92682926829269,0.0
LUNGx-CT019,162.0,219.92411924119244,367.00271002710031,0.0
LUNGx-CT019,162.0,242.1246612466125,360.0650406504065,0.0
LUNGx-CT019,162.0,265.71273712737127,340.63956639566396,0.0
LUNGx-CT019,163.0,188.01084010840111,365.61517615176155,0.0
LUNGx-CT019,163.0,282.36314363143634,319.82655826558266,0.0
LUNGx-CT019,163.0,285.13821138211387,139.44715447154474,0.0
LUNGx-CT019,163.0,287.91327913279133,192.17344173441737,0.0
LUNGx-CT019,163.0,296.2384823848239,353.12737127371275,0.0
LUNGx-CT019,163.0,336.47696476964774,357.28997289972904,0.0
LUNGx-CT019,165.0,275.4254742547426,192.17344173441737,0.0
LUNGx-CT019,165.0,293.46341463414637,172.74796747967483,0.0
LUNGx-CT019,165.0,318.4390243902439,190.78590785907861,0.0
LUNGx-CT019,166.0,283.75067750677511,153.32249322493226,0.0
LUNGx-CT019,166.0,319.82655826558266,344.80216802168025,0.0
LUNGx-CT019,166.0,339.2520325203252,328.15176151761517,0.0
LUNGx-CT019,167.0,236.57452574525746,149.159891598916,0.0
LUNGx-CT019,167.0,304.56368563685641,207.43631436314365,0.0
LUNGx-CT019,167.0,355.90243902439028,346.18970189701901,0.0
LUNGx-CT019,168.0,326.76422764227647,319.82655826558266,0.0
LUNGx-CT019,169.0,300.40108401084012,310.11382113821139,0.0
LUNGx-CT019,169.0,344.80216802168025,335.08943089430898,0.0
LUNGx-CT019,170.0,278.20054200542006,168.58536585365854,0.0
LUNGx-CT019,170.0,348.96476964769647,179.68563685636857,0.0
LUNGx-CT019,171.0,293.46341463414637,336.47696476964774,0.0
LUNGx-CT019,172.0,236.57452574525746,351.73983739837399,0.0
LUNGx-CT019,172.0,264.32520325203257,332.31436314363145,0.0
LUNGx-CT019,172.0,272.65040650406507,323.98915989159894,0.0
LUNGx-CT019,173.0,194.94850948509486,197.72357723577238,0.0
LUNGx-CT019,173.0,221.31165311653118,197.72357723577238,0.0
LUNGx-CT019,173.0,250.44986449864501,343.41463414634148,0.0
LUNGx-CT019,173.0,296.2384823848239,325.37669376693771,0.0
LUNGx-CT019,173.0,347.57723577235777,329.53929539295393,0.0
LUNGx-CT019,174.0,276.8130081300813,391.97831978319783,0.0
LUNGx-CT019,174.0,305.95121951219517,344.80216802168025,0.0
LUNGx-CT019,176.0,348.96476964769647,342.02710027100272,0.0
LUNGx-CT019,178.0,267.10027100271003,375.32791327913282,0.0
LUNGx-CT019,178.0,322.60162601626018,181.07317073170734,0.0
LUNGx-CT019,179.0,336.47696476964774,186.62330623306235,0.0
LUNGx-CT019,180.0,161.6476964769648,332.31436314363145,0.0
LUNGx-CT019,180.0,286.52574525745257,367.00271002710031,0.0
LUNGx-CT019,181.0,254.6124661246613,167.19783197831981,0.0
LUNGx-CT019,181.0,304.56368563685641,380.8780487804878,0.0
LUNGx-CT019,181.0,318.4390243902439,203.2737127371274,0.0
LUNGx-CT019,181.0,342.02710027100272,326.76422764227647,0.0
LUNGx-CT019,182.0,228.24932249322495,365.61517615176155,0.0
LUNGx-CT019,182.0,235.1869918699187,161.6476964769648,0.0
LUNGx-CT019,182.0,301.78861788617888,358.6775067750678,0.0
LUNGx-CT019,183.0,235.1869918699187,361.45257452574526,0.0
LUNGx-CT019,183.0,256.0,332.31436314363145,0.0
LUNGx-CT019,183.0,294.85094850948514,321.21409214092142,0.0
